p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	absLogFC
1.90756800490198e-16	0.674394192177303	0.416	0.065	4.11843932258338e-12	D2	ELAVL2	0.674394192177303
2.44573259696814e-16	0.689984670314025	0.987	0.717	5.28033667685422e-12	D2	DUSP23	0.689984670314025
2.70877980044702e-16	0.620641068923253	0.299	0.02	5.84825558916511e-12	D2	AC044784.1	0.620641068923253
4.66788272022445e-16	0.606645907227365	0.987	0.939	1.00779587929646e-11	D2	COX6A1	0.606645907227365
4.8161075296347e-16	0.552911529978462	0.247	0.007	1.03979761564813e-11	D2	MYO3B	0.552911529978462
4.97407545197442e-16	0.446842819802783	0.727	0.27	1.07390289008128e-11	D2	GCNT1	0.446842819802783
6.08504470385381e-16	0.633836511595995	1	0.932	1.31376115156204e-11	D2	COX6B1	0.633836511595995
6.74276797128413e-16	1.01411995553844	0.987	0.816	1.45576360500024e-11	D2	NAT1	1.01411995553844
8.59939821735942e-16	0.731458348217573	0.545	0.126	1.8566100751279e-11	D2	PIGR	0.731458348217573
9.99019809839213e-16	0.642992628694277	1	0.857	2.15688376944286e-11	D2	ARPC5	0.642992628694277
1.6946129886458e-15	0.607147248337462	0.987	0.863	3.65866944248628e-11	D2	LAMTOR2	0.607147248337462
1.83691624509673e-15	0.476100039757804	0.545	0.133	3.96590217316384e-11	D2	SIGLEC15	0.476100039757804
1.91117429754549e-15	0.857157472932442	1	0.962	4.12622530840072e-11	D2	GATA3	0.857157472932442
2.24125520210126e-15	0.354999038758911	0.403	0.061	4.83886998133663e-11	D2	SLC14A2	0.354999038758911
3.27795438767276e-15	0.394424567536098	0.571	0.16	7.07710352298548e-11	D2	RBP5	0.394424567536098
3.61621621564104e-15	0.557526232949391	0.818	0.314	7.807410809569e-11	D2	SULF1	0.557526232949391
3.78268202630198e-15	0.733504775968317	0.961	0.881	8.16681049478597e-11	D2	VAMP8	0.733504775968317
6.12980431576352e-15	0.578491343758301	0.987	0.785	1.32342475177334e-10	D2	CAPNS1	0.578491343758301
6.53707175162608e-15	1.57027515816304	0.961	0.802	1.41135379117607e-10	D2	S100A6	1.57027515816304
1.05311248574805e-14	0.613063975526762	0.753	0.331	2.27366985673004e-10	D2	PLP2	0.613063975526762
1.18582528210009e-14	0.768677077522222	0.922	0.56	2.56019678405409e-10	D2	DNAJC12	0.768677077522222
1.31966725439119e-14	0.298329369333109	0.532	0.126	2.84916160223059e-10	D2	HOXA7	0.298329369333109
1.46298183659139e-14	0.666656599894778	1	0.891	3.1585777852008e-10	D2	TAGLN2	0.666656599894778
1.56462665923263e-14	0.294809543197022	0.442	0.089	3.37802895728325e-10	D2	SGCE	0.294809543197022
1.59206344370636e-14	0.329560535979744	0.545	0.14	3.43726497496203e-10	D2	SP5	0.329560535979744
1.91693612756086e-14	0.517730591743371	1	0.956	4.1386650994039e-10	D2	EDF1	0.517730591743371
2.50113906964299e-14	0.502046800105502	0.74	0.334	5.39995925135922e-10	D2	CTPS2	0.502046800105502
2.56419128823917e-14	0.488218516865246	0.662	0.232	5.53608899130837e-10	D2	NCAM2	0.488218516865246
3.54776559450543e-14	0.312228470899035	0.416	0.075	7.65962591853722e-10	D2	NTNG1	0.312228470899035
3.87375615331901e-14	0.374997279908782	0.416	0.072	8.36343953501574e-10	D2	ADGRF1	0.374997279908782
3.97989133927743e-14	0.73121923989832	0.974	0.833	8.59258540149998e-10	D2	RARRES3	0.73121923989832
4.32301760893638e-14	0.465529546813257	0.468	0.102	9.33339501769364e-10	D2	NTRK2	0.465529546813257
4.64999796632282e-14	1.13528573543819	0.987	0.816	1.0039345609291e-09	D2	HSPB1	1.13528573543819
4.99919767975385e-14	0.656729932653461	0.948	0.689	1.07932677905886e-09	D2	MAP1LC3A	0.656729932653461
5.22388177167063e-14	0.629237557251642	0.818	0.392	1.12783607450369e-09	D2	MRPS30	0.629237557251642
6.1681562048083e-14	0.395462650426471	0.753	0.307	1.33170492461811e-09	D2	HOMER3	0.395462650426471
7.23474175605879e-14	0.502014454627896	0.844	0.488	1.56198074513309e-09	D2	UVRAG	0.502014454627896
7.82698267631551e-14	0.638373829505606	1	0.853	1.68984555981652e-09	D2	PSMA7	0.638373829505606
7.91059491473241e-14	0.475250241481271	0.597	0.205	1.70789744209073e-09	D2	HLA-DQB1	0.475250241481271
9.00067356668558e-14	0.91355973539894	0.948	0.771	1.94324542304742e-09	D2	S100A16	0.91355973539894
1.17067062687914e-13	0.877495203381315	1	0.976	2.52747788343206e-09	D2	B2M	0.877495203381315
1.18232202054406e-13	0.825563536844114	0.974	0.765	2.55263324235463e-09	D2	SLC7A2	0.825563536844114
1.33478339568482e-13	0.375955078368674	0.364	0.055	2.88179735128353e-09	D2	KCNJ3	0.375955078368674
1.35694039014092e-13	0.526811189926564	0.987	0.956	2.92963430231425e-09	D2	NDUFC2	0.526811189926564
1.41524211385847e-13	0.810267588415604	1	1	3.05550772382043e-09	D2	ACTB	0.810267588415604
1.66320213457225e-13	0.990733913740524	0.558	0.167	3.59085340854148e-09	D2	IL32	0.990733913740524
2.24824422264909e-13	0.689617036297074	0.948	0.812	4.85395927669938e-09	D2	PRSS8	0.689617036297074
2.65527341275559e-13	0.438471057318115	0.234	0.014	5.73273529813933e-09	D2	FATE1	0.438471057318115
2.68654204786139e-13	0.630724041437176	0.987	0.904	5.80024428133274e-09	D2	S100A13	0.630724041437176
3.26900674588335e-13	0.70040526496017	0.364	0.065	7.05778556436214e-09	D2	CCR6	0.70040526496017
4.88873140407482e-13	0.677415785745898	0.974	0.792	1.05547711013975e-08	D2	METRN	0.677415785745898
4.98586551056924e-13	0.620074247660414	0.935	0.765	1.0764483637319e-08	D2	SIGIRR	0.620074247660414
5.33693747279692e-13	0.647619385659653	0.961	0.717	1.15224480037686e-08	D2	FAM213A	0.647619385659653
5.53397683424006e-13	0.930916818791284	0.987	0.887	1.19478559851243e-08	D2	CRABP2	0.930916818791284
6.29554082692336e-13	0.461529078255793	0.883	0.491	1.35920726453275e-08	D2	MVP	0.461529078255793
7.08888413102453e-13	0.351686709976685	0.649	0.225	1.5304900838882e-08	D2	HOXA9	0.351686709976685
1.01646503736103e-12	0.553600770721849	0.74	0.348	2.19454801566246e-08	D2	AK5	0.553600770721849
1.12026187157204e-12	0.358730643693182	0.481	0.126	2.41864538072404e-08	D2	DCLK1	0.358730643693182
1.1985656990847e-12	1.01471389987043	0.351	0.058	2.58770334432386e-08	D2	S100G	1.01471389987043
1.80396970423145e-12	0.600518608113527	1	0.997	3.89477059143571e-08	D2	FTH1	0.600518608113527
2.10512876062273e-12	0.431171612770764	1	0.973	4.54497299418448e-08	D2	SPINT2	0.431171612770764
2.67457412895319e-12	0.501164708758215	0.987	0.901	5.77440554440994e-08	D2	TUFM	0.501164708758215
3.33434958889968e-12	0.412610097087402	0.481	0.133	7.19886076243441e-08	D2	TMEM37	0.412610097087402
3.55414132809579e-12	0.250288045361961	0.442	0.102	7.67339112735881e-08	D2	AL390294.1	0.250288045361961
4.41962535089906e-12	0.504462033008956	0.935	0.659	9.54197113259107e-08	D2	SSNA1	0.504462033008956
4.59299155493884e-12	0.485632872163519	0.831	0.44	9.91626876711296e-08	D2	C9orf116	0.485632872163519
5.05074048134091e-12	0.53936348745718	0.935	0.788	1.0904548699215e-07	D2	CNDP2	0.53936348745718
5.93694881484733e-12	0.309234452905232	0.494	0.147	1.28178724912554e-07	D2	ST6GALNAC4	0.309234452905232
6.30484263435791e-12	0.267140699678217	0.623	0.229	1.36121552475787e-07	D2	DGLUCY	0.267140699678217
6.47983389046973e-12	0.451024485331692	0.974	0.935	1.39899613695241e-07	D2	ATP5MG	0.451024485331692
8.11298460542372e-12	0.497054028314594	0.74	0.334	1.75159337631098e-07	D2	MAN1A1	0.497054028314594
9.6603008048602e-12	0.540427817958508	0.883	0.604	2.08565894376932e-07	D2	LGALS3BP	0.540427817958508
9.66399874600251e-12	0.326980257526054	0.61	0.215	2.08645732926194e-07	D2	SKAP2	0.326980257526054
1.05754013298962e-11	0.533388144246112	1	0.901	2.28322914712459e-07	D2	ATP5MF	0.533388144246112
1.071616194905e-11	0.485710267769379	0.987	0.945	2.3136193647999e-07	D2	YWHAB	0.485710267769379
1.07439506077326e-11	0.607573414364314	0.831	0.505	2.31961893620947e-07	D2	GTF2H2	0.607573414364314
1.13285592428023e-11	0.538329468571419	0.974	0.87	2.44583594052101e-07	D2	RAB25	0.538329468571419
1.22596574460179e-11	0.435495342930014	0.805	0.44	2.64686004259526e-07	D2	SLC49A3	0.435495342930014
1.32602007786418e-11	0.504221831039386	0.948	0.758	2.86287734810876e-07	D2	LSM4	0.504221831039386
1.39926911083427e-11	0.515362458347337	0.805	0.488	3.02102201029118e-07	D2	HTATIP2	0.515362458347337
1.54587093525857e-11	0.548423171548595	0.987	0.901	3.33753534922325e-07	D2	GUK1	0.548423171548595
1.74713131565937e-11	0.447205709557693	0.844	0.481	3.77205651050859e-07	D2	RRAS	0.447205709557693
1.79613110169129e-11	0.317754751568958	0.662	0.273	3.87784704855149e-07	D2	IFT172	0.317754751568958
1.89188278230151e-11	0.462406145152882	0.792	0.416	4.08457492698895e-07	D2	ZYX	0.462406145152882
1.97814610577056e-11	0.296064318462322	0.519	0.154	4.27081744235864e-07	D2	HOXA10-AS	0.296064318462322
2.15958999829311e-11	0.358147953256287	0.182	0.007	4.66255480631482e-07	D2	PTHLH	0.358147953256287
2.31559364534946e-11	0.540790772161316	0.753	0.372	4.99936668030948e-07	D2	TTC36	0.540790772161316
3.01898221095428e-11	1.07341045655704	1	0.867	6.5179825934503e-07	D2	HSPA1A	1.07341045655704
3.1176390964788e-11	0.342701517310638	0.273	0.034	6.73098280929772e-07	D2	S100A8	0.342701517310638
3.15474872667548e-11	0.40947254001315	0.792	0.444	6.81110250089236e-07	D2	STAP2	0.40947254001315
3.28591798830481e-11	0.508586779984201	0.987	0.942	7.09429693675008e-07	D2	SELENOW	0.508586779984201
3.36292628677419e-11	0.542325516219925	0.987	0.891	7.26055785314547e-07	D2	PFN1	0.542325516219925
3.57147244550191e-11	0.266059911285937	0.494	0.15	7.71080900983862e-07	D2	LINC02197	0.266059911285937
3.79604591621732e-11	0.523213119426138	0.909	0.727	8.19566313311319e-07	D2	PPP4C	0.523213119426138
3.90177063667847e-11	0.274819680066415	0.429	0.106	8.42392280458882e-07	D2	ECM1	0.274819680066415
4.14694028867247e-11	0.529865790011112	0.987	0.911	8.95324408324387e-07	D2	COX8A	0.529865790011112
4.17530015518497e-11	0.533407733230781	0.948	0.881	9.01447303504436e-07	D2	DYNLT1	0.533407733230781
4.35777840857652e-11	0.613582507368983	0.857	0.587	9.4084435841167e-07	D2	GATA3-AS1	0.613582507368983
5.7476755659678e-11	0.60068818452337	0.987	0.771	1.24092315469245e-06	D2	CD44	0.60068818452337
5.89959691070312e-11	0.479660687829599	0.987	0.833	1.2737229730208e-06	D2	BANF1	0.479660687829599
6.07959013917021e-11	0.483071665484475	0.974	0.823	1.31258351104685e-06	D2	APMAP	0.483071665484475
6.89014446685514e-11	0.50654380866981	0.896	0.693	1.48758219039403e-06	D2	AGPAT2	0.50654380866981
6.97908596946752e-11	0.457025246890092	0.623	0.239	1.50678466080804e-06	D2	PAQR4	0.457025246890092
7.0728799761176e-11	0.397473419361797	0.792	0.42	1.52703478684379e-06	D2	CDC42BPA	0.397473419361797
7.85384185576606e-11	0.456096926827868	0.974	0.87	1.69564445665989e-06	D2	NDUFS2	0.456096926827868
8.05144274783025e-11	0.652821656140607	0.61	0.256	1.73830648925655e-06	D2	SPINK8	0.652821656140607
1.03231691432838e-10	0.290333522143687	0.623	0.249	2.22877221803497e-06	D2	ST6GAL1	0.290333522143687
1.08366411687393e-10	0.418189813485212	0.857	0.437	2.33963082833081e-06	D2	DST	0.418189813485212
1.28196256402181e-10	0.284002552550988	0.403	0.099	2.76775717572309e-06	D2	FILIP1L	0.284002552550988
1.29850383631263e-10	0.384955750575004	0.701	0.311	2.80346978259896e-06	D2	SAMD9L	0.384955750575004
1.40816905737673e-10	0.490613422995941	0.662	0.324	3.04023699487635e-06	D2	CASK	0.490613422995941
1.43584324275862e-10	0.446605202710227	0.558	0.205	3.09998556111585e-06	D2	CYP4B1	0.446605202710227
1.48189175600334e-10	0.678301383003368	0.987	0.87	3.1994043012112e-06	D2	IFITM3	0.678301383003368
1.61343528905159e-10	0.456842182395063	0.948	0.71	3.48340678906238e-06	D2	TMEM134	0.456842182395063
2.09027012625606e-10	0.443840059005593	0.961	0.754	4.51289320258684e-06	D2	C9orf16	0.443840059005593
3.29661241490112e-10	0.560186525935594	0.961	0.867	7.11738620377152e-06	D2	PHPT1	0.560186525935594
3.38676843366104e-10	0.855997850845241	0.974	0.863	7.31203304827418e-06	D2	NUCB2	0.855997850845241
3.73771493796726e-10	0.612372342796098	1	0.976	8.06972655107131e-06	D2	MYL6	0.612372342796098
3.9192366682604e-10	0.525713532801238	0.701	0.352	8.4616319667742e-06	D2	CD74	0.525713532801238
4.09861581241336e-10	0.386011615600501	0.805	0.423	8.84891153900044e-06	D2	MACC1	0.386011615600501
4.35657115626679e-10	0.517594410368346	0.974	0.816	9.40583712638e-06	D2	PLGRKT	0.517594410368346
4.63700235594183e-10	0.456799229201492	0.987	0.901	1.00112880864784e-05	D2	ATP5PF	0.456799229201492
4.84726854154766e-10	0.507453063954909	0.948	0.713	1.04652527812014e-05	D2	TIMM8B	0.507453063954909
5.13911574948435e-10	0.307506278823764	0.468	0.15	1.10953509031367e-05	D2	CD109	0.307506278823764
5.14257419319729e-10	0.342273912508409	0.87	0.43	1.1102817683113e-05	D2	RIC3	0.342273912508409
5.20280307316461e-10	0.299479333113431	0.338	0.075	1.12328518349624e-05	D2	GAD1	0.299479333113431
5.22345567332799e-10	0.260437742262524	0.442	0.133	1.12774407987151e-05	D2	SLC1A2	0.260437742262524
5.35436951746205e-10	0.3347155911115	0.506	0.174	1.15600837882006e-05	D2	NCALD	0.3347155911115
5.59865743569157e-10	0.711004565105782	0.831	0.628	1.20875014036581e-05	D2	GSN	0.711004565105782
5.91239703871369e-10	0.388040380984101	0.974	0.891	1.27648652065829e-05	D2	ATP5F1D	0.388040380984101
6.8555047020117e-10	0.38563027121709	0.961	0.805	1.48010346516433e-05	D2	RTN3	0.38563027121709
9.15852957420569e-10	0.448002305878961	0.818	0.505	1.97732653507101e-05	D2	PYCR2	0.448002305878961
9.88060801278105e-10	0.548686900049892	0.948	0.833	2.13322326995943e-05	D2	RHOC	0.548686900049892
1.1053605283614e-09	0.470476902385533	0.935	0.713	2.38647338073225e-05	D2	NANS	0.470476902385533
1.15616472436417e-09	0.535905982200512	1	0.973	2.49615963990223e-05	D2	HLA-C	0.535905982200512
1.1630926201885e-09	0.546164669565732	0.857	0.553	2.51111696698698e-05	D2	PKIB	0.546164669565732
1.18725189068687e-09	0.513033636976796	0.974	0.874	2.56327683199295e-05	D2	POMP	0.513033636976796
1.1896689013756e-09	0.350914926631379	0.818	0.464	2.56849515806992e-05	D2	DDA1	0.350914926631379
1.30142535913409e-09	0.438008380152191	0.987	0.952	2.8097773503705e-05	D2	ATP5F1E	0.438008380152191
1.32871541302847e-09	0.849274038747489	0.922	0.853	2.86869657672847e-05	D2	S100A14	0.849274038747489
1.3505790235759e-09	0.397819423504696	0.779	0.447	2.91590011190036e-05	D2	TIMM17B	0.397819423504696
1.36902337093975e-09	0.459301198606588	0.961	0.826	2.95572145785892e-05	D2	SEC61G	0.459301198606588
1.37476325294857e-09	0.493785549098037	0.909	0.604	2.96811386311596e-05	D2	ADAM15	0.493785549098037
1.54331893327427e-09	0.620350651596777	1	0.942	3.33202557693916e-05	D2	DBI	0.620350651596777
1.65889550791724e-09	0.323746797852783	0.701	0.324	3.58155540159333e-05	D2	RAP2C	0.323746797852783
1.75247579758193e-09	0.365415388517532	1	0.904	3.78359524697939e-05	D2	NDUFV2	0.365415388517532
1.75356845572766e-09	0.328697627912443	0.727	0.321	3.78595429591602e-05	D2	C19orf33	0.328697627912443
1.90550705237026e-09	0.447279351061406	0.753	0.468	4.11398972606739e-05	D2	CNFN	0.447279351061406
1.9799382385939e-09	0.356245448190756	0.623	0.263	4.27468665712424e-05	D2	FGD3	0.356245448190756
2.12193222873264e-09	0.423235617763495	0.935	0.669	4.58125168183378e-05	D2	GIPC1	0.423235617763495
2.22082777315205e-09	0.340061948036084	0.714	0.396	4.79476716223528e-05	D2	COMTD1	0.340061948036084
2.72494219419101e-09	0.347244390522147	0.714	0.375	5.8831501972584e-05	D2	SLC20A2	0.347244390522147
2.88005514819272e-09	0.392902961867815	0.571	0.235	6.21803906494809e-05	D2	HLA-DRB1	0.392902961867815
2.99130423253351e-09	0.315061325827426	0.623	0.28	6.45822583803985e-05	D2	IGFALS	0.315061325827426
3.02286933047023e-09	0.432695525672857	0.974	0.918	6.52637488448522e-05	D2	NDUFB2	0.432695525672857
3.09452377041473e-09	0.486203387772226	0.948	0.744	6.68107682032541e-05	D2	TRAPPC1	0.486203387772226
3.14688882112958e-09	0.416504888256896	0.935	0.754	6.79413296481876e-05	D2	NDUFV3	0.416504888256896
3.16117756663962e-09	0.51700911084667	0.922	0.7	6.82498236637493e-05	D2	CAPN2	0.51700911084667
3.67189882010855e-09	0.388221588218707	0.662	0.355	7.92762955261436e-05	D2	PDE4DIP	0.388221588218707
4.20747952956917e-09	0.426151730828684	0.974	0.785	9.08394830433983e-05	D2	C19orf70	0.426151730828684
4.48012767936998e-09	0.612750321958938	0.857	0.563	9.67259565975979e-05	D2	HSPH1	0.612750321958938
4.55292822417915e-09	0.934914836253138	0.857	0.577	9.82977203600279e-05	D2	TUBA1A	0.934914836253138
4.56972947861482e-09	0.415326076986641	0.844	0.573	9.86604594432939e-05	D2	RALA	0.415326076986641
4.57379301974289e-09	0.392532691514742	0.961	0.751	9.87481912962491e-05	D2	SERINC2	0.392532691514742
4.92060810568043e-09	0.479413073155125	0.883	0.727	0.00010623592900164	D2	PAFAH1B3	0.479413073155125
5.14342535515933e-09	0.433588928346379	0.844	0.573	0.00011104655341789	D2	PLEKHJ1	0.433588928346379
5.17387376814922e-09	0.394678183657671	0.779	0.433	0.000111703934654342	D2	ATP2B4	0.394678183657671
5.39389224951882e-09	0.543605417246186	0.896	0.71	0.000116454133667111	D2	DEGS1	0.543605417246186
7.60598642984064e-09	0.351864173338702	0.701	0.331	0.00016421324702026	D2	TINAGL1	0.351864173338702
7.78807316984013e-09	0.607538380755165	0.442	0.143	0.000168144499736848	D2	TNFAIP2	0.607538380755165
7.92211115462536e-09	0.679566039034067	0.766	0.478	0.000171038379828362	D2	ANXA3	0.679566039034067
8.12494031129805e-09	0.455699606967464	0.506	0.205	0.000175417461320925	D2	CST6	0.455699606967464
8.12525516765288e-09	0.29852554656911	0.506	0.195	0.000175424259069626	D2	IL27RA	0.29852554656911
8.44636471076888e-09	0.486037162170002	1	0.99	0.0001823570141055	D2	TRPS1	0.486037162170002
8.70797667652775e-09	0.295056385750189	0.662	0.321	0.000188005216446234	D2	ISYNA1	0.295056385750189
8.86255366030282e-09	0.270453866318107	0.403	0.123	0.000191342533525938	D2	CYSLTR1	0.270453866318107
9.97405916667289e-09	0.381612303078914	0.909	0.666	0.000215339937408468	D2	KNOP1	0.381612303078914
1.05288773842575e-08	0.26877315656771	0.416	0.147	0.00022731846272612	D2	TMEM139	0.26877315656771
1.14424711516913e-08	0.405835567403235	0.961	0.891	0.000247042952165014	D2	TMEM258	0.405835567403235
1.14815873845965e-08	0.44533149973254	0.649	0.3	0.000247887471633438	D2	ITGB8	0.44533149973254
1.19566532042651e-08	0.420496098853667	0.961	0.795	0.000258144142680083	D2	GGCT	0.420496098853667
1.30365564010011e-08	0.428472347988247	0.792	0.491	0.000281459252697613	D2	ZDHHC12	0.428472347988247
1.52884557568605e-08	0.502710300322227	1	0.918	0.000330077759790617	D2	MZT2B	0.502710300322227
1.60226184561426e-08	0.613391779956168	0.987	0.911	0.000345928332468119	D2	MGST3	0.613391779956168
1.71471688337107e-08	0.459305580207669	0.948	0.84	0.000370207375119814	D2	NPDC1	0.459305580207669
1.73504095507673e-08	0.44098507717989	0.935	0.881	0.000374595342201066	D2	PRDX5	0.44098507717989
1.86611253219199e-08	0.294383442295036	0.701	0.375	0.000402893695700251	D2	KEAP1	0.294383442295036
1.92136514393048e-08	0.295288620736962	0.597	0.287	0.00041482273457459	D2	GTF2H2C	0.295288620736962
2.19739413915987e-08	0.309368967590194	0.675	0.29	0.000474417394644616	D2	MGLL	0.309368967590194
2.21074611021779e-08	0.366289104411071	0.805	0.546	0.000477300085196021	D2	RHOT2	0.366289104411071
2.33860890890524e-08	0.426619670132362	0.961	0.884	0.000504905663432642	D2	CIB1	0.426619670132362
2.33896475498055e-08	0.378430767523028	1	0.884	0.000504982490600301	D2	RNH1	0.378430767523028
2.36757368525507e-08	0.377686037133639	0.74	0.416	0.000511159158646571	D2	LINC01116	0.377686037133639
2.89103350654847e-08	0.329561758470431	0.74	0.447	0.000624174134063814	D2	SCAMP3	0.329561758470431
2.99458389833644e-08	0.365910954421794	0.987	0.939	0.000646530663650837	D2	TXN	0.365910954421794
3.30781508497919e-08	0.288794605071876	0.779	0.437	0.000714157276847006	D2	MAPKAP1	0.288794605071876
3.60259077681111e-08	0.32495259810728	0.766	0.433	0.00077779934871352	D2	SHISA5	0.32495259810728
3.80496205896411e-08	0.397648393384919	0.922	0.713	0.000821491308530352	D2	SYNGR2	0.397648393384919
4.00852505061613e-08	0.291731516959333	0.545	0.232	0.000865440558428022	D2	TTLL7	0.291731516959333
4.24030959746649e-08	0.362027183116563	0.935	0.744	0.000915482842093015	D2	CAPN1	0.362027183116563
4.2641410921446e-08	0.50620301064416	1	0.932	0.000920628061794019	D2	FXYD3	0.50620301064416
4.33793460996939e-08	0.314712994905099	0.325	0.089	0.000936560082292392	D2	NDP	0.314712994905099
