label,logFC,P.Value,adj.P.Val,AveExpr,t,B,absLogFC,log10Pvalue,log10Padj
ACTR8,0.048640785,0.860380378,0.979060764,5.946067129,0.175890586,-5.674501471,0.048640785,0.065309503,0.009190353
ACTRT1,0.152647904,0.645739457,0.93885068,5.411224236,0.459690876,-5.440125281,0.152647904,0.189942676,0.027403475
ACTRT2,-0.127682041,0.581231554,0.916347881,6.117690834,-0.551589102,-5.709255943,0.127682041,0.235650816,0.03793962
ACTRT3,0.224680977,0.501103216,0.890042764,5.628154976,0.672758199,-5.333608811,0.224680977,0.30007281,0.050589126
ACVR1,-0.174596916,0.32678271,0.806990169,6.339769667,-0.980621285,-5.637679422,0.174596916,0.485740931,0.093131756
ACVR1B,0.187481405,0.284318612,0.783928455,6.345848357,1.070675965,-5.564870019,0.187481405,0.546194709,0.105723571
ACVR1C,0.457109531,0.154958157,0.661136064,5.60251875,1.422248988,-4.693485367,0.457109531,0.809785558,0.179709152
ACVR2A,-0.2613141,0.399354995,0.848206739,5.782618621,-0.842778567,-5.281661548,0.2613141,0.398640879,0.071498281
ACVR2B,0.032001847,0.923026594,0.986384959,5.690040499,0.096622315,-5.527723216,0.032001847,0.034785786,0.005953559
ACVRL1,-0.020495128,0.951160725,0.986384959,5.657948325,-0.061249433,-5.521431133,0.020495128,0.021746091,0.005953559
ACY1,-0.518481634,0.069257176,0.501412779,5.881739041,-1.816764567,-4.206079745,0.518481634,1.159535224,0.299804601
ACY3,-0.033906482,0.920620317,0.986384959,5.548054905,-0.099652728,-5.504850432,0.033906482,0.035919445,0.005953559
ACYP1,0.15966082,0.519367451,0.897836531,6.053827322,0.644323819,-5.598358827,0.15966082,0.284525271,0.046802728
ACYP2,0.185583563,0.338434294,0.813919011,6.263617033,0.957269598,-5.582646939,0.185583563,0.470525636,0.089418807
ADA,-0.244197827,0.451902188,0.87606464,5.676963897,-0.752251518,-5.30779183,0.244197827,0.344955556,0.057463848
ADA2,0.636685502,0.034785348,0.383748347,5.651683891,2.110886892,-3.675568135,0.636685502,1.458603643,0.415953482
ADAD1,-0.586896657,0.0585161,0.475207531,5.28693798,-1.891840489,-4.043926372,0.586896657,1.232724623,0.323116685
ADAD2,-0.185197894,0.526173941,0.90131251,5.084461534,-0.633860293,-5.463702529,0.185197894,0.278870664,0.045124601
ADAL,0.05818396,0.851896721,0.975992548,5.802048087,0.186699543,-5.568649069,0.05818396,0.069613053,0.010553498
ADAM10,-0.105753805,0.510335866,0.892968238,6.415019888,-0.658317963,-5.984917288,0.105753805,0.292143909,0.049163988
ADAM11,-0.239636402,0.470406749,0.883877395,5.521379437,-0.721821077,-5.309349957,0.239636402,0.327526456,0.053607973
ADAM12,0.005140329,0.982951346,0.993913827,6.078359036,0.021369016,-5.813590173,0.005140329,0.007467978,0.002651268
ADAM15,0.007745276,0.78458084,0.971128708,7.54773795,0.273355334,-7.870290773,0.007745276,0.105362302,0.012723207
ADAM17,0.12601627,0.546381402,0.908709563,6.199179103,0.603194102,-5.774280517,0.12601627,0.262504092,0.041574901
ADAM18,0.31188678,0.347182604,0.820758552,5.486004348,0.940074078,-5.156454412,0.31188678,0.459442044,0.085784584
ADAM19,0.183740297,0.586710197,0.916347881,5.513479986,0.543611892,-5.390280271,0.183740297,0.231576364,0.03793962
ADAM2,-0.217850266,0.51292685,0.894240863,5.572795862,-0.654290236,-5.346348938,0.217850266,0.289944567,0.048545489
ADAM20,0.437139531,0.165130802,0.66991984,5.708651669,1.388034095,-4.747136474,0.437139531,0.782171909,0.17397716
ADAM21,-0.520808458,0.092856218,0.550296034,5.567961844,-1.680541345,-4.370039977,0.520808458,1.03218901,0.259403617
ADAM22,-0.128954294,0.700423568,0.946969419,5.465171923,-0.384750235,-5.459224399,0.128954294,0.154639249,0.023664046
ADAM23,0.178794863,0.572065152,0.916347881,5.77232815,0.565015156,-5.433600418,0.178794863,0.242554507,0.03793962
ADAM28,0.646750108,0.021765498,0.31174402,5.897761017,2.294483569,-3.34488107,0.646750108,1.662231397,0.506201869
ADAM29,-0.401837135,0.211768172,0.720056749,5.446036498,-1.248728866,-4.890573028,0.401837135,0.674139312,0.142633275
ADAM30,0.69718806,0.023581705,0.325492472,5.36326492,2.263923015,-3.378905911,0.69718806,1.627424801,0.487459051
ADAM32,-0.622070707,0.028931772,0.355810428,5.830077265,-2.184457129,-3.558669857,0.622070707,1.538624973,0.448781328
ADAM33,0.315869698,0.306461545,0.791945212,5.795096439,1.022681982,-5.13975768,0.315869698,0.513624014,0.101304863
ADAM7,-0.126537315,0.705801509,0.946969419,5.466195666,-0.377502191,-5.461473629,0.126537315,0.151317418,0.023664046
ADAM8,0.030801177,0.900491398,0.986384959,6.05723045,0.125041039,-5.785078275,0.030801177,0.045520432,0.005953559
ADAM9,-0.41420676,0.033776861,0.379262114,6.309375036,-2.122764613,-3.88839432,0.41420676,1.471380716,0.421060539
ADAMDEC1,-0.11881543,0.723945236,0.951698365,5.604946164,-0.353192355,-5.465990316,0.11881543,0.140294286,0.021500677
ADAMTS1,0.075176841,0.8067721,0.974045182,5.208274111,0.244593202,-5.569760878,0.075176841,0.093249129,0.011420898
ADAMTS10,0.322601066,0.316810717,0.79928053,5.333713515,1.001039991,-5.127371838,0.322601066,0.499200135,0.097300766
ADAMTS12,-0.248909931,0.452842189,0.87606464,5.524858746,-0.750689033,-5.29233683,0.248909931,0.344053119,0.057463848
ADAMTS13,0.20716644,0.417189445,0.854422237,6.027306701,0.811311408,-5.462554264,0.20716644,0.379666688,0.068327457
ADAMTS14,0.06726472,0.813292764,0.974045182,5.914873781,0.236181136,-5.637600494,0.06726472,0.089753092,0.011420898
ADAMTS15,0.569308012,0.053125408,0.460250444,5.817135554,1.93393081,-3.997650929,0.569308012,1.274697725,0.337005784
ADAMTS16,-0.357678791,0.262860772,0.763591348,5.645549227,-1.11966353,-5.026162637,0.357678791,0.580274222,0.117139001
ADAMTS17,0.005498672,0.98712503,0.995549282,5.55637571,0.016137136,-5.507634977,0.005498672,0.005627836,0.001937237
ADAMTS18,0.048621624,0.87827038,0.986384959,5.285150373,0.153162706,-5.557749745,0.048621624,0.056371764,0.005953559
ADAMTS19,0.125422069,0.712284461,0.948501079,5.550341338,0.368791131,-5.45228471,0.125422069,0.14734653,0.022962171
ADAMTS2,0.300307646,0.324294325,0.805494607,5.819419707,0.985678031,-5.182128053,0.300307646,0.489060651,0.093937363
ADAMTS20,0.075176841,0.8067721,0.974045182,5.208274111,0.244593202,-5.569760878,0.075176841,0.093249129,0.011420898
ADAMTS3,0.378526069,0.239096131,0.747255427,5.675529317,1.177258413,-4.96514419,0.378526069,0.621427452,0.126530922
ADAMTS4,0.48807284,0.07887274,0.527050504,5.941003684,1.757288517,-4.315149561,0.48807284,1.103073074,0.278147767
ADAMTS5,-0.235252946,0.475195963,0.885865103,5.42312984,-0.714054092,-5.320031756,0.235252946,0.323127258,0.052632406
ADAMTS6,0.206821269,0.529986352,0.904225367,5.682346296,0.628029779,-5.369314145,0.206821269,0.275735314,0.043723313
ADAMTS7,-0.473810023,0.132212051,0.621839456,5.544310214,-1.505452331,-4.601594636,0.473810023,0.878728957,0.206321725
ADAMTS8,0.020890897,0.950990314,0.986384959,5.501995422,0.061463415,-5.508266438,0.020890897,0.021823906,0.005953559
ADAMTS9,0.533388034,0.089732986,0.545305812,5.599246505,1.696829918,-4.33895474,0.533388034,1.047047879,0.263359874
ADAMTSL1,-0.486766726,0.115135214,0.596499417,5.643358894,-1.575543786,-4.519294484,0.486766726,0.938791826,0.224389977
ADAMTSL2,-0.634962564,0.039431479,0.408238209,5.311035848,-2.059691712,-3.760135721,0.634962564,1.404156936,0.38908635
ADAMTSL3,0.161313279,0.615375985,0.924743885,5.74851323,0.502416601,-5.450272513,0.161313279,0.210859456,0.033978532
ADAMTSL4,0.373984937,0.255693352,0.759148512,5.518848598,1.13663786,-4.989438549,0.373984937,0.592280564,0.119673255
ADAMTSL5,-0.564485118,0.035754609,0.388927686,5.98911376,-2.099745166,-3.744424595,0.564485118,1.446667964,0.410131141
ADAP1,0.193216438,0.513501777,0.894551482,5.869331165,0.653397941,-5.442722591,0.193216438,0.289458049,0.04839466
ADAP2,0.161701308,0.633304992,0.932883774,5.571869837,0.47708219,-5.416587368,0.161701308,0.198387089,0.030172461
ADAR,-0.035667833,0.609153928,0.921514552,7.044260069,-0.511287666,-6.880500289,0.035667833,0.215272951,0.035497802
ADARB1,-0.061790003,0.792291009,0.971451143,6.101993268,-0.263337728,-5.804766535,0.061790003,0.101115272,0.012579036
ADARB2,-0.359331511,0.259785836,0.761729681,5.648142097,-1.126906022,-5.020487103,0.359331511,0.585384531,0.118199122
ADAT1,0.236442206,0.405585377,0.848365488,5.916108319,0.831692174,-5.358719163,0.236442206,0.391917711,0.071417007
ADAT2,-0.420548196,0.167830492,0.673595698,5.761445926,-1.379221849,-4.778225649,0.420548196,0.775129132,0.171600695
ADAT3,-0.454585567,0.059741654,0.477475689,6.115729932,-1.882724071,-4.194010654,0.454585567,1.223722759,0.321048736
ADCK1,0.267512311,0.420806657,0.856047736,5.620537101,0.805027006,-5.254908797,0.267512311,0.375917398,0.067502017
ADCK2,-0.004859599,0.979090144,0.992739316,6.294273769,-0.026209706,-6.055764379,0.004859599,0.009177321,0.003164778
ADCK5,0.074148536,0.765121399,0.965617432,6.19885602,0.299925489,-5.903269328,0.074148536,0.116269651,0.015194903
ADCY1,0.208604474,0.501271604,0.890042764,5.801165751,0.672493582,-5.392620158,0.208604474,0.299926896,0.050589126
ADCY10,-0.094398126,0.77443454,0.969360918,5.69041302,-0.286580241,-5.50150381,0.094398126,0.111015285,0.013514494
ADCY2,0.131740151,0.697187112,0.946969419,5.491988182,0.38912186,-5.449518734,0.131740151,0.15665065,0.023664046
ADCY3,-0.79597575,0.003502142,0.125065962,5.862161725,-2.919930388,-1.904833469,0.79597575,2.455666301,0.902860871
ADCY4,0.179833645,0.594889028,0.916347881,5.516399815,0.531766905,-5.395203494,0.179833645,0.225564041,0.03793962
ADCY5,0.379175304,0.247727458,0.754474542,5.526144983,1.155895848,-4.972759803,0.379175304,0.606025854,0.12235541
ADCY6,0.10682904,0.418213238,0.854455199,6.564675598,0.809529468,-6.064188523,0.10682904,0.378602224,0.068310703
ADCY7,0.294393705,0.377107651,0.83938024,5.570527677,0.883243342,-5.196835647,0.294393705,0.423534657,0.076041259
ADCY8,0.28978499,0.3846424,0.840426544,5.571475902,0.869379473,-5.207066451,0.28978499,0.414942844,0.075500239
ADCY9,0.222710521,0.235135741,0.741806405,6.293000395,1.187242539,-5.379076542,0.222710521,0.628681352,0.129709421
ADCYAP1,-0.796271071,0.005229773,0.156032701,5.544536835,-2.792611525,-2.224244323,0.796271071,2.28151716,0.806784374
ADCYAP1R1,-0.181407648,0.560460713,0.913373976,5.241465368,-0.582159937,-5.437762123,0.181407648,0.251454825,0.039351367
ADD1,0.194884253,0.165904721,0.67141982,6.521004337,1.385496885,-5.391396067,0.194884253,0.780141256,0.173005843
ADD2,0.217673055,0.513793144,0.894587376,5.43939189,0.652945934,-5.34611082,0.217673055,0.289211695,0.048377234
ADD3,0.083879863,0.777409487,0.97037205,5.867441217,0.282697538,-5.591369454,0.083879863,0.109350164,0.013061721
ADGB,0.13000887,0.67672572,0.946900894,5.24199198,0.416936955,-5.508312026,0.13000887,0.169587317,0.023695473
ADGRA1,-0.032478357,0.92169294,0.986384959,5.690796832,-0.098301765,-5.529657611,0.032478357,0.035413739,0.005953559
ADGRA2,-0.513716106,0.097259926,0.560799862,5.567041298,-1.658305955,-4.402280338,0.513716106,1.012066066,0.251192102
ADGRA3,0.421036232,0.067084963,0.495664239,6.145608505,1.831131067,-4.31351872,0.421036232,1.173374816,0.304812413
ADGRB1,0.100422883,0.757247278,0.961797901,5.730077798,0.309098742,-5.507350674,0.100422883,0.120762279,0.016916175
ADGRB2,0.568432865,0.05902182,0.477033057,5.758693279,1.888059932,-4.063698069,0.568432865,1.228987405,0.321451524
ADGRB3,0.31439404,0.343632901,0.817406391,5.487783225,0.947017545,-5.150440177,0.31439404,0.463905261,0.087561971
ADGRD1,0.15204121,0.653987903,0.941877782,5.567985574,0.448230846,-5.427168121,0.15204121,0.184430285,0.026005448
ADGRD2,0.027060411,0.924440118,0.986384959,5.912866928,0.094842582,-5.656625752,0.027060411,0.034121216,0.005953559
ADGRE1,-0.248336896,0.444220285,0.870587856,5.674941151,-0.765090144,-5.299587595,0.248336896,0.352401613,0.060187395
ADGRE2,-0.039641482,0.898383938,0.986384959,5.806153298,-0.127703533,-5.580031552,0.039641482,0.046538021,0.005953559
ADGRE5,-0.217105469,0.506265581,0.891645359,5.670343268,-0.664666963,-5.355709655,0.217105469,0.295621598,0.049807846
ADGRF1,-0.684243148,0.015117427,0.264665997,5.811636404,-2.429609787,-3.06303819,0.684243148,1.820522128,0.577301851
ADGRF2,-0.228973152,0.466654282,0.88184149,5.265061452,-0.727937248,-5.348010652,0.228973152,0.331004745,0.054609472
ADGRF3,0.287179561,0.389382888,0.841807061,5.568077994,0.860742054,-5.212665494,0.287179561,0.409623138,0.074787436
ADGRF4,0.383740617,0.211153592,0.719393584,5.208594441,1.250410379,-4.920587245,0.383740617,0.675401527,0.14303344
ADGRF5,-0.038867923,0.90837568,0.986384959,5.472715824,-0.115088001,-5.509658667,0.038867923,0.041734502,0.005953559
ADGRG1,0.028954771,0.849795473,0.975231281,6.447992911,0.189380052,-6.222983588,0.028954771,0.070685587,0.010892377
ADGRG2,0.028300346,0.933647555,0.986384959,5.590953508,0.083256822,-5.506881711,0.028300346,0.029817036,0.005953559
ADGRG3,0.246829389,0.459247941,0.879460042,5.456627896,0.740089622,-5.294513508,0.246829389,0.337952782,0.055783888
ADGRG4,0.11587787,0.733407199,0.952694829,5.548562678,0.340597992,-5.460365318,0.11587787,0.134654832,0.021046192
ADGRG5,0.452025605,0.145527366,0.647260979,5.241109011,1.455527927,-4.673194784,0.452025605,0.83705533,0.188920574
ADGRG6,0.07441522,0.820296722,0.974045182,5.366082658,0.227164154,-5.519085687,0.07441522,0.086029024,0.011420898
ADGRG7,0.381363472,0.214121939,0.721348387,5.209266478,1.2423213,-4.929120471,0.381363472,0.669338832,0.141854935
ADGRL1,-0.174073503,0.289369471,0.784916812,6.404108724,-1.059513365,-5.633904356,0.174073503,0.538547289,0.105176368
ADGRL2,-0.221514657,0.490182741,0.887760358,5.718028703,-0.69002161,-5.354841714,0.221514657,0.309641984,0.051704252
ADGRL3,-0.522847959,0.094980391,0.555178147,5.495411372,-1.669713533,-4.380234785,0.522847959,1.022366048,0.255567637
ADGRL4,-0.340133591,0.294962365,0.786423357,5.412377385,-1.047304899,-5.081408041,0.340133591,0.530233393,0.104343596
ADGRV1,0.183636504,0.561317225,0.913373976,5.774306565,0.580888694,-5.42660513,0.183636504,0.250791631,0.039351367
ADH1A,-0.108232687,0.747724278,0.957206133,5.610290841,-0.321642718,-5.474721551,0.108232687,0.126258518,0.018994528
ADH1B,0.043635496,0.874250728,0.98492278,5.949146482,0.158262064,-5.679755984,0.043635496,0.058363997,0.006597818
ADH4,-0.27055521,0.393259554,0.844339429,5.287448065,-0.853726014,-5.256774572,0.27055521,0.405320717,0.07348293
ADH5,0.170326831,0.38757775,0.840934898,6.248311117,0.86402351,-5.647580739,0.170326831,0.411641163,0.075237624
ADH6,-0.389620429,0.22266607,0.734110185,5.345015292,-1.219479583,-4.926192532,0.389620429,0.652345955,0.134238751
ADH7,0.225726898,0.477338634,0.886913418,5.287768396,0.710593106,-5.350894896,0.225726898,0.321173414,0.052118775
ADHFE1,0.158807225,0.538837745,0.905826043,6.014731165,0.614574326,-5.5788344,0.158807225,0.26854199,0.042955197
ADI1,-0.186870665,0.15192666,0.65592562,6.586834491,-1.432773853,-5.395764959,0.186870665,0.818366009,0.183145405
ADIG,-0.038200988,0.908966317,0.986384959,5.661153179,-0.114342858,-5.518822893,0.038200988,0.04145221,0.005953559
ADIPOQ,0.132571362,0.695376648,0.946969419,5.492301948,0.391570577,-5.448701809,0.132571362,0.157779898,0.023664046
ADIPOR1,0.071915169,0.592639186,0.916347881,6.549372101,0.535017735,-6.225826334,0.071915169,0.227209636,0.03793962
ADIPOR2,-0.242825099,0.179957463,0.681429043,6.335609962,-1.340898573,-5.225701734,0.242825099,0.744830139,0.166579361
ADIRF,0.182861777,0.463037605,0.881141945,6.049266831,0.733857975,-5.537555963,0.182861777,0.334383736,0.054954125
ADK,0.264351327,0.102915094,0.574976134,6.415403178,1.630902572,-4.909632051,0.264351327,0.987520924,0.240350182
ADM,0.009022564,0.977451001,0.992004148,5.76332389,0.028264837,-5.562714381,0.009022564,0.009905004,0.003486512
ADM2,-0.182725648,0.578916089,0.916347881,5.399667851,-0.554971102,-5.406112404,0.182725648,0.237384381,0.03793962
ADM5,0.132571362,0.695376648,0.946969419,5.492301948,0.391570577,-5.448701809,0.132571362,0.157779898,0.023664046
ADNP,0.013438687,0.856316187,0.977394413,6.999852202,0.181066097,-6.932267019,0.013438687,0.067365846,0.009930148
ADNP2,-0.067045955,0.69402163,0.946969419,6.365399493,-0.393404824,-6.062348867,0.067045955,0.158626994,0.023664046
ADO,-0.290007986,0.351227797,0.825116756,5.767850563,-0.93221624,-5.210656976,0.290007986,0.454411121,0.083484593
ADORA1,-0.082437992,0.795267099,0.971941082,5.287448065,-0.259478091,-5.538265466,0.082437992,0.099486984,0.012360061
ADORA2A,0.095139392,0.748190121,0.957284026,5.86896441,0.321027933,-5.582298184,0.095139392,0.125988031,0.018959188
ADORA2B,-0.524448111,0.095126338,0.555178147,5.411430517,-1.668975942,-4.379425993,0.524448111,1.021699223,0.255567637
ADORA3,0.339119774,0.289776674,0.784916812,5.709885904,1.058619174,-5.081050448,0.339119774,0.537936577,0.105176368
ADPGK,0.626327192,0.00609126,0.169800688,6.194559125,2.742906141,-2.398578978,0.626327192,2.215292871,0.770060555
ADPRH,0.17807412,0.583155921,0.916347881,5.726598489,0.548783141,-5.420831283,0.17807412,0.23421531,0.03793962
ADPRHL1,-0.367099248,0.237002146,0.744482058,5.742336231,-1.182522654,-4.984001455,0.367099248,0.625247722,0.128145764
ADPRM,-0.418620824,0.189331455,0.690383364,5.360217936,-1.312571367,-4.82650712,0.418620824,0.722777227,0.160909682
ADPRS,0.033948138,0.826218307,0.974045182,6.439073011,0.219555044,-6.206234945,0.033948138,0.082905187,0.011420898
ADRA1A,0.008109907,0.98076055,0.99315687,5.644200818,0.024115493,-5.518554185,0.008109907,0.008437012,0.002982149
ADRA1B,-0.168979974,0.61128018,0.922949064,5.443282443,-0.508249074,-5.419253691,0.168979974,0.213759685,0.034822266
ADRA1D,-0.20353812,0.53674597,0.905826043,5.410007871,-0.617744024,-5.374337477,0.20353812,0.270231208,0.042955197
ADRA2A,0.100052237,0.759141041,0.962943392,5.721683316,0.306610072,-5.504323673,0.100052237,0.119677529,0.016399243
ADRA2B,-0.523229553,0.092497973,0.549577185,5.254775117,-1.682387139,-4.365497546,0.523229553,1.033867786,0.259971305
ADRA2C,0.235844881,0.482382876,0.887415945,5.495507195,0.702478689,-5.312259891,0.235844881,0.316608118,0.051872772
ADRB1,-0.023348501,0.933621339,0.986384959,5.00465312,-0.083289793,-5.673103671,0.023348501,0.029829231,0.005953559
ADRB2,-0.276855739,0.382325727,0.840363169,5.28718649,-0.873624244,-5.24205325,0.276855739,0.417566477,0.07553299
ADRB3,-0.06760238,0.83509072,0.974045182,5.343708795,-0.208177787,-5.529976036,0.06760238,0.078266343,0.011420898
ADRM1,0.256415945,0.062228491,0.483124193,6.544658404,1.864692116,-4.656921442,0.256415945,1.206010733,0.315941214
ADSL,0.018132324,0.939608844,0.986384959,6.08275756,0.075761759,-5.815808369,0.018132324,0.027052904,0.005953559
ADSS1,0.070291219,0.829542057,0.974045182,5.721217588,0.215289687,-5.524121946,0.070291219,0.081161591,0.011420898
ADSS2,0.043414555,0.542162151,0.90643559,7.02826875,0.609549463,-6.805126158,0.043414555,0.265870804,0.042663051
ADTRP,-0.187995865,0.571675954,0.916347881,5.446919335,-0.565587459,-5.39343225,0.187995865,0.242850075,0.03793962
AEBP1,0.149193789,0.314048706,0.796238829,6.476633828,1.006769727,-5.781333868,0.149193789,0.503002991,0.098956648
AEBP2,0.268524312,0.253790989,0.7585229,6.107098227,1.141198494,-5.237464946,0.268524312,0.595523802,0.120031303
AEN,0.096359525,0.691191908,0.946969419,6.071267107,0.397239612,-5.73426581,0.096359525,0.160401355,0.023664046
AFAP1,-0.253434915,0.410261129,0.849306928,5.797313513,-0.82343881,-5.301362658,0.253434915,0.386939629,0.070935333
